kudos_id,week_number,date,giver_id,giver_name,giver_dept,recipient_id,recipient_name,recipient_dept,category,message,giver_points,recipient_points,company
K006012,52,2026-12-31,1383,Shankar Ooi,Enterprise,1257,Hafiz Ibrahim,Sales,Innovation,Found a smarter way to do something we had been doing wrong for years.,10,15,MM Group
K006013,52,2026-12-28,1383,Shankar Ooi,Enterprise,1101,Natasha Chua,Retail,Integrity,Transparent and honest throughout a tricky project.,10,15,MM Group
K006014,52,2026-12-28,1383,Shankar Ooi,Enterprise,1072,Shankar Singh,Retail,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K006015,6,2026-02-13,1384,Grace Soh,Enterprise,1146,Zara Wong,Technology,Teamwork,Goes out of their way to help colleagues succeed.,10,15,MM Group
K006016,7,2026-02-18,1384,Grace Soh,Enterprise,1406,Rajesh Ismail,Enterprise,Leadership,Kept the team focused and motivated during a challenging week.,10,15,MM Group
K006017,7,2026-02-16,1384,Grace Soh,Enterprise,1047,Yazid Chong,Retail,Mentoring,Has been an incredible mentor to new joiners on the team.,10,15,MM Group
K006018,14,2026-04-08,1384,Grace Soh,Enterprise,1404,Ridzwan Bakar,Enterprise,Teamwork,Made the whole project easier with great collaboration.,10,15,MM Group
K006019,14,2026-04-10,1384,Grace Soh,Enterprise,1088,Nadia Karim,Retail,Teamwork,Made the whole project easier with great collaboration.,10,15,MM Group
K006020,24,2026-06-17,1384,Grace Soh,Enterprise,1097,Jason Patel,Retail,Going Above and Beyond,Exceptional effort this week — the results speak for themselves.,10,15,MM Group
K006021,24,2026-06-15,1384,Grace Soh,Enterprise,1098,Yazid Aziz,Retail,Innovation,Brought a fresh perspective that completely changed our approach.,10,15,MM Group
K006022,28,2026-07-16,1384,Grace Soh,Enterprise,1423,Rina Menon,Finance,Integrity,Handled a difficult situation with complete professionalism.,10,15,MM Group
K006023,33,2026-08-17,1384,Grace Soh,Enterprise,1213,Elaine Koh,Technology,Innovation,Brought a fresh perspective that completely changed our approach.,10,15,MM Group
K006024,33,2026-08-19,1384,Grace Soh,Enterprise,1245,Zara Nair,Sales,Problem Solving,Found the root cause when everyone else was looking at symptoms.,10,15,MM Group
K006025,33,2026-08-17,1384,Grace Soh,Enterprise,1232,Hafiz Hamid,Sales,Customer Focus,Outstanding customer handling — the feedback was glowing.,10,15,MM Group
K006026,48,2026-12-04,1384,Grace Soh,Enterprise,1262,Hafiz Lee,Sales,Innovation,Brought a fresh perspective that completely changed our approach.,10,15,MM Group
K006027,51,2026-12-24,1384,Grace Soh,Enterprise,1486,Christopher Aziz,Corporate Affairs,Teamwork,Made the whole project easier with great collaboration.,10,15,MM Group
K006028,21,2026-05-27,1385,Aisha Abdullah,Enterprise,1472,Terry Aziz,Legal,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K006029,21,2026-05-26,1385,Aisha Abdullah,Enterprise,1432,Grace Ibrahim,Finance,Teamwork,Goes out of their way to help colleagues succeed.,10,15,MM Group
K006030,21,2026-05-27,1385,Aisha Abdullah,Enterprise,1187,Nelson Ong,Technology,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K006031,23,2026-06-08,1385,Aisha Abdullah,Enterprise,1190,Rina Goh,Technology,Going Above and Beyond,Stayed late to make sure the deadline was met — thank you.,10,15,MM Group
K006032,23,2026-06-10,1385,Aisha Abdullah,Enterprise,1116,Amelia Chua,Retail,Teamwork,Always steps up to support the team — true team player.,10,15,MM Group
K006033,23,2026-06-09,1385,Aisha Abdullah,Enterprise,1091,Aisha Soh,Retail,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K006034,26,2026-06-30,1385,Aisha Abdullah,Enterprise,1228,Cheryl Karim,Sales,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K006035,26,2026-07-01,1385,Aisha Abdullah,Enterprise,1166,Azlan Pillai,Technology,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K006036,31,2026-08-06,1385,Aisha Abdullah,Enterprise,1106,Sarah Ong,Retail,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K006037,33,2026-08-20,1385,Aisha Abdullah,Enterprise,1222,Yazid Ibrahim,Sales,Mentoring,The team learns so much just by working alongside them.,10,15,MM Group
K006038,33,2026-08-18,1385,Aisha Abdullah,Enterprise,1026,Amelia Ismail,Retail,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K006039,35,2026-09-04,1385,Aisha Abdullah,Enterprise,1293,Terry Ismail,Sales,Mentoring,The team learns so much just by working alongside them.,10,15,MM Group
K006040,35,2026-09-02,1385,Aisha Abdullah,Enterprise,1491,Christopher Yusof,Corporate Affairs,Going Above and Beyond,Exceptional effort this week — the results speak for themselves.,10,15,MM Group
K006041,41,2026-10-12,1385,Aisha Abdullah,Enterprise,1368,Mohamed Bakar,Marketing,Teamwork,Goes out of their way to help colleagues succeed.,10,15,MM Group
K006042,5,2026-02-05,1386,Suresh Ibrahim,Enterprise,1046,Grace Karim,Retail,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K006043,5,2026-02-06,1386,Suresh Ibrahim,Enterprise,1289,Vivian Singh,Sales,Mentoring,Has been an incredible mentor to new joiners on the team.,10,15,MM Group
K006044,5,2026-02-05,1386,Suresh Ibrahim,Enterprise,1281,Ivan Rashid,Sales,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K006045,11,2026-03-19,1386,Suresh Ibrahim,Enterprise,1318,James Ng,Marketing,Integrity,Always does the right thing even when no one is watching.,10,15,MM Group
K006046,15,2026-04-17,1386,Suresh Ibrahim,Enterprise,1071,Azlan Nair,Retail,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K006047,15,2026-04-15,1386,Suresh Ibrahim,Enterprise,1482,Harish Yap,Legal,Integrity,Handled a difficult situation with complete professionalism.,10,15,MM Group
K006048,15,2026-04-16,1386,Suresh Ibrahim,Enterprise,1176,Terry Chua,Technology,Innovation,Found a smarter way to do something we had been doing wrong for years.,10,15,MM Group
K006049,19,2026-05-12,1386,Suresh Ibrahim,Enterprise,1312,Prakash Singh,Marketing,Innovation,Incredible creative thinking on a tough problem this week.,10,15,MM Group
K006050,19,2026-05-13,1386,Suresh Ibrahim,Enterprise,1444,Nadia Bakar,Finance,Customer Focus,Went the extra mile for the client and it showed.,10,15,MM Group
K006051,19,2026-05-11,1386,Suresh Ibrahim,Enterprise,1358,Michelle Goh,Marketing,Teamwork,Made the whole project easier with great collaboration.,10,15,MM Group
K006052,23,2026-06-12,1386,Suresh Ibrahim,Enterprise,1022,Wei Wong,Retail,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K006053,23,2026-06-08,1386,Suresh Ibrahim,Enterprise,1498,Daniel Wong,Corporate Affairs,Leadership,Kept the team focused and motivated during a challenging week.,10,15,MM Group
K006054,32,2026-08-12,1386,Suresh Ibrahim,Enterprise,1146,Zara Wong,Technology,Problem Solving,Found the root cause when everyone else was looking at symptoms.,10,15,MM Group
K006055,34,2026-08-26,1386,Suresh Ibrahim,Enterprise,1378,Sarah Tan,Enterprise,Innovation,Found a smarter way to do something we had been doing wrong for years.,10,15,MM Group
K006056,34,2026-08-24,1386,Suresh Ibrahim,Enterprise,1036,Siti Ibrahim,Retail,Integrity,Transparent and honest throughout a tricky project.,10,15,MM Group
K006057,38,2026-09-25,1386,Suresh Ibrahim,Enterprise,1282,Jason Hamid,Sales,Mentoring,Has been an incredible mentor to new joiners on the team.,10,15,MM Group
K006058,49,2026-12-10,1386,Suresh Ibrahim,Enterprise,1434,Daniel Lim,Finance,Problem Solving,Solved a problem that had been blocking the team for weeks.,10,15,MM Group
K006059,49,2026-12-11,1386,Suresh Ibrahim,Enterprise,1414,Shirley Lee,Enterprise,Mentoring,The team learns so much just by working alongside them.,10,15,MM Group
K006060,10,2026-03-10,1387,Ganesh Kumar,Enterprise,1184,Yazid Aziz,Technology,Teamwork,Made the whole project easier with great collaboration.,10,15,MM Group
K006061,10,2026-03-12,1387,Ganesh Kumar,Enterprise,1193,Ravi Ibrahim,Technology,Mentoring,Has been an incredible mentor to new joiners on the team.,10,15,MM Group
K006062,10,2026-03-13,1387,Ganesh Kumar,Enterprise,1300,Grace Yusof,Marketing,Problem Solving,Quick thinking under pressure saved the day.,10,15,MM Group
K006063,11,2026-03-18,1387,Ganesh Kumar,Enterprise,1385,Aisha Abdullah,Enterprise,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K006064,11,2026-03-20,1387,Ganesh Kumar,Enterprise,1192,Rina Karim,Technology,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K006065,21,2026-05-28,1387,Ganesh Kumar,Enterprise,1029,Amelia Chua,Retail,Going Above and Beyond,Stayed late to make sure the deadline was met — thank you.,10,15,MM Group
K006066,25,2026-06-26,1387,Ganesh Kumar,Enterprise,1047,Yazid Chong,Retail,Integrity,Handled a difficult situation with complete professionalism.,10,15,MM Group
K006067,26,2026-07-03,1387,Ganesh Kumar,Enterprise,1429,Prakash Lee,Finance,Going Above and Beyond,Stayed late to make sure the deadline was met — thank you.,10,15,MM Group
K006068,27,2026-07-07,1387,Ganesh Kumar,Enterprise,1401,Farid Hassan,Enterprise,Mentoring,"Patient, generous with knowledge, and always makes time to help.",10,15,MM Group
K006069,28,2026-07-15,1387,Ganesh Kumar,Enterprise,1212,Farid Koh,Technology,Teamwork,Made the whole project easier with great collaboration.,10,15,MM Group
K006070,28,2026-07-17,1387,Ganesh Kumar,Enterprise,1042,Pamela Nair,Retail,Customer Focus,Went the extra mile for the client and it showed.,10,15,MM Group
K006071,28,2026-07-14,1387,Ganesh Kumar,Enterprise,1108,Vivian Ali,Retail,Innovation,Brought a fresh perspective that completely changed our approach.,10,15,MM Group
K006072,30,2026-07-28,1387,Ganesh Kumar,Enterprise,1124,Mei Kumar,Technology,Going Above and Beyond,Exceptional effort this week — the results speak for themselves.,10,15,MM Group
K006073,30,2026-07-28,1387,Ganesh Kumar,Enterprise,1018,Michelle Nair,Retail,Problem Solving,Found the root cause when everyone else was looking at symptoms.,10,15,MM Group
K006074,30,2026-07-28,1387,Ganesh Kumar,Enterprise,1244,Amelia Chong,Sales,Teamwork,Always steps up to support the team — true team player.,10,15,MM Group
K006075,34,2026-08-25,1387,Ganesh Kumar,Enterprise,1137,Nadia Rashid,Technology,Innovation,Incredible creative thinking on a tough problem this week.,10,15,MM Group
K006076,34,2026-08-28,1387,Ganesh Kumar,Enterprise,1456,Sarah Karim,HR,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K006077,34,2026-08-26,1387,Ganesh Kumar,Enterprise,1273,Linda Yap,Sales,Customer Focus,Went the extra mile for the client and it showed.,10,15,MM Group
K006078,42,2026-10-22,1387,Ganesh Kumar,Enterprise,1041,Yazid Menon,Retail,Teamwork,Goes out of their way to help colleagues succeed.,10,15,MM Group
K006079,47,2026-11-25,1387,Ganesh Kumar,Enterprise,1179,Yazid Tan,Technology,Integrity,Handled a difficult situation with complete professionalism.,10,15,MM Group
K006080,47,2026-11-25,1387,Ganesh Kumar,Enterprise,1392,Shirley Chan,Enterprise,Mentoring,The team learns so much just by working alongside them.,10,15,MM Group
K006081,1,2026-01-05,1388,Wendy Hamid,Enterprise,1048,Priya Chong,Retail,Customer Focus,Went the extra mile for the client and it showed.,10,15,MM Group
K006082,2,2026-01-14,1388,Wendy Hamid,Enterprise,1006,Wei Rahman,Retail,Customer Focus,Went the extra mile for the client and it showed.,10,15,MM Group
K006083,2,2026-01-12,1388,Wendy Hamid,Enterprise,1235,Jason Aziz,Sales,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K006084,2,2026-01-13,1388,Wendy Hamid,Enterprise,1406,Rajesh Ismail,Enterprise,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K006085,10,2026-03-10,1388,Wendy Hamid,Enterprise,1289,Vivian Singh,Sales,Problem Solving,Found the root cause when everyone else was looking at symptoms.,10,15,MM Group
K006086,10,2026-03-13,1388,Wendy Hamid,Enterprise,1161,Eugene Hassan,Technology,Teamwork,Always steps up to support the team — true team player.,10,15,MM Group
K006087,13,2026-03-31,1388,Wendy Hamid,Enterprise,1223,Diana Ali,Sales,Mentoring,"Patient, generous with knowledge, and always makes time to help.",10,15,MM Group
K006088,13,2026-04-02,1388,Wendy Hamid,Enterprise,1179,Yazid Tan,Technology,Customer Focus,"Always puts the customer first, even under pressure.",10,15,MM Group
K006089,22,2026-06-04,1388,Wendy Hamid,Enterprise,1020,Lily Lim,Retail,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K006090,22,2026-06-05,1388,Wendy Hamid,Enterprise,1394,Siti Abdullah,Enterprise,Integrity,Transparent and honest throughout a tricky project.,10,15,MM Group
K006091,22,2026-06-04,1388,Wendy Hamid,Enterprise,1039,Hafiz Wong,Retail,Innovation,Brought a fresh perspective that completely changed our approach.,10,15,MM Group
K006092,32,2026-08-12,1388,Wendy Hamid,Enterprise,1347,Azlan Wong,Marketing,Mentoring,"Patient, generous with knowledge, and always makes time to help.",10,15,MM Group
K006093,11,2026-03-20,1389,Terry Ooi,Enterprise,1142,Wendy Hamid,Technology,Problem Solving,Solved a problem that had been blocking the team for weeks.,10,15,MM Group
K006094,16,2026-04-21,1389,Terry Ooi,Enterprise,1035,Siti Bakar,Retail,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K006095,28,2026-07-13,1389,Terry Ooi,Enterprise,1359,Yazid Ibrahim,Marketing,Teamwork,Goes out of their way to help colleagues succeed.,10,15,MM Group
K006096,28,2026-07-16,1389,Terry Ooi,Enterprise,1016,Farid Ibrahim,Retail,Leadership,Kept the team focused and motivated during a challenging week.,10,15,MM Group
K006097,28,2026-07-14,1389,Terry Ooi,Enterprise,1423,Rina Menon,Finance,Problem Solving,Quick thinking under pressure saved the day.,10,15,MM Group
K006098,43,2026-10-27,1389,Terry Ooi,Enterprise,1206,Shirley Ismail,Technology,Innovation,Found a smarter way to do something we had been doing wrong for years.,10,15,MM Group
K006099,43,2026-10-30,1389,Terry Ooi,Enterprise,1382,Joanne Rashid,Enterprise,Integrity,Always does the right thing even when no one is watching.,10,15,MM Group
K006100,51,2026-12-23,1389,Terry Ooi,Enterprise,1383,Shankar Ooi,Enterprise,Going Above and Beyond,Stayed late to make sure the deadline was met — thank you.,10,15,MM Group
K006101,51,2026-12-23,1389,Terry Ooi,Enterprise,1196,Mei Aziz,Technology,Teamwork,Always steps up to support the team — true team player.,10,15,MM Group
K006102,51,2026-12-22,1389,Terry Ooi,Enterprise,1049,Daniel Koh,Retail,Customer Focus,Outstanding customer handling — the feedback was glowing.,10,15,MM Group
K006103,1,2026-01-08,1390,Mohamed Bakar,Enterprise,1333,Harish Menon,Marketing,Problem Solving,Solved a problem that had been blocking the team for weeks.,10,15,MM Group
K006104,1,2026-01-05,1390,Mohamed Bakar,Enterprise,1034,Amelia Malik,Retail,Integrity,Transparent and honest throughout a tricky project.,10,15,MM Group
K006105,7,2026-02-16,1390,Mohamed Bakar,Enterprise,1377,Harish Chua,Enterprise,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K006106,10,2026-03-12,1390,Mohamed Bakar,Enterprise,1375,Ganesh Ong,Enterprise,Problem Solving,Quick thinking under pressure saved the day.,10,15,MM Group
K006107,21,2026-05-25,1390,Mohamed Bakar,Enterprise,1482,Harish Yap,Legal,Innovation,Incredible creative thinking on a tough problem this week.,10,15,MM Group
K006108,21,2026-05-25,1390,Mohamed Bakar,Enterprise,1229,Lily Yap,Sales,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K006109,33,2026-08-19,1390,Mohamed Bakar,Enterprise,1235,Jason Aziz,Sales,Problem Solving,Solved a problem that had been blocking the team for weeks.,10,15,MM Group
K006110,45,2026-11-13,1390,Mohamed Bakar,Enterprise,1086,Grace Rashid,Retail,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K006111,45,2026-11-12,1390,Mohamed Bakar,Enterprise,1484,Amelia Abdullah,Legal,Innovation,Incredible creative thinking on a tough problem this week.,10,15,MM Group
K006112,49,2026-12-07,1390,Mohamed Bakar,Enterprise,1426,Sarah Malik,Finance,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K006113,49,2026-12-08,1390,Mohamed Bakar,Enterprise,1488,Grace Chan,Corporate Affairs,Teamwork,Always steps up to support the team — true team player.,10,15,MM Group
K006114,49,2026-12-11,1390,Mohamed Bakar,Enterprise,1025,Mohamed Chong,Retail,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K006115,3,2026-01-20,1391,Ivan Ooi,Enterprise,1089,Ivan Ng,Retail,Problem Solving,Quick thinking under pressure saved the day.,10,15,MM Group
K006116,3,2026-01-20,1391,Ivan Ooi,Enterprise,1036,Siti Ibrahim,Retail,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K006117,7,2026-02-17,1391,Ivan Ooi,Enterprise,1189,Rajesh Nair,Technology,Problem Solving,Solved a problem that had been blocking the team for weeks.,10,15,MM Group
